image_id,built_score_ad,paved_score_ad,sky_score_ad,nature_score_ad,road_score_ad,sidewalk_score_ad,terrain_score_ad,vegetation_score_ad,pole_score_ad,built_score,paved_score,auto_score,sky_score,nature_score,human_score,latitude,longitude,road_score,sidewalk_score,building_score,wall_score,fence_score,pole_score,traffic_light_score,traffic_sign_score,vegetation_score,terrain_score,sky_score,person_score,rider_score,car_score,truck_score,bus_score,train_score,motorcycle_score,bicycle_score,void_score
4820_40.43465917_-79.74571643,0,36.08728967,0,63.78010336,35.8980011,0.189288576,0.151850724,63.62825263,0.127708559,0,35.8125,0.761458333,0,63.29444444,0,40.43465917,-79.74571643,35.62465278,0.187847222,0,0,0.004861111,0.126736111,0,0,63.14375,0.150694444,0,0,0,0.752083333,0.006597222,0,0,0.002777778,0,0
4821_40.42166894_-79.72012418,6.667457504,39.87844363,5.174519217,46.92515421,37.82203366,2.05640997,9.81696765,37.10818656,0,6.635416667,39.68680556,0.297222222,5.149652778,46.69965278,0.099305556,40.42166894,-79.72012418,37.64027778,2.046527778,6.55625,0.079166667,1.347916667,0,0,0,36.92986111,9.769791667,5.149652778,0.099305556,0,0.293402778,0,0,0,0.003819444,0.084027778,0
4822_40.47897124_-79.74421778,18.41483885,37.31987205,33.12313274,10.87400985,35.65363353,1.666238524,2.637125976,8.23688387,0.132313767,18.17013889,36.82395833,1.051736111,32.68298611,10.72951389,0.085069444,40.47897124,-79.74421778,35.17986111,1.644097222,18.17013889,0,0.096875,0.130555556,0,0.037152778,8.127430556,2.602083333,32.68298611,0.085069444,0,1.028125,0.019097222,0,0,0.004513889,0.192013889,0
4823_40.48755616_-79.75745204,4.350534117,30.59848986,10.46278576,54.42360555,30.58074394,0.01774592,0.851456209,53.57214934,0.020529594,4.341319444,30.53368056,0.188194444,10.440625,54.30833333,0.002430556,40.48755616,-79.75745204,30.51597222,0.017708333,4.336111111,0.005208333,0.078125,0.020486111,0.002777778,0.062847222,53.45868056,0.849652778,10.440625,0.002430556,0,0.072222222,0.088888889,0,0,0.027083333,0.021180556,0
4824_40.38702329_-79.99791905,16.33950343,9.088269353,19.1571538,55.13239878,8.762563803,0.32570555,0,55.13239878,0.282674634,16.21701389,9.020138889,0.644444444,19.01354167,54.71909722,0.1,40.38702329,-79.99791905,8.696875,0.323263889,16.21701389,0,0,0.280555556,0,0,54.71909722,0,19.01354167,0.1,0,0.644444444,0,0,0,0,0.005208333,0
4825_40.30067758_-80.04351025,19.66687718,15.34295898,8.761079292,56.16266324,14.9041428,0.438816176,13.81853554,42.3441277,0.016696066,18.81423611,14.67777778,4.335416667,8.38125,53.72777778,0,40.30067758,-80.04351025,14.25798611,0.419791667,18.81215278,0.002083333,0.047569444,0.015972222,0,0,40.50833333,13.21944444,8.38125,0,0,4.334027778,0.000347222,0.000694444,0,0.000347222,0,0
4826_40.30621861_-80.04335995,15.18805987,42.42440049,11.35940021,31.00101541,38.83081567,3.593584822,0.21386246,30.78715295,0.001043232,15.16527778,42.36076389,0.027777778,11.34236111,30.95451389,0.121180556,40.30621861,-80.04335995,38.77256944,3.588194444,15.04201389,0.123263889,0,0.001041667,0.026041667,0,30.74097222,0.213541667,11.34236111,0.120833333,0.000347222,0.007291667,0,0,0,0.020486111,0.001041667,0
4827_40.30535746_-80.04439576,3.659826823,39.58397138,12.4067294,44.01049642,37.54941949,2.034551884,3.184773227,40.8257232,0.082481833,3.651388889,39.49270833,0.198958333,12.378125,43.90902778,0.009375,40.30535746,-80.04439576,37.46284722,2.029861111,3.635416667,0.015972222,0.255902778,0.082291667,0,0,40.73159722,3.177430556,12.378125,0.004513889,0.004861111,0.157638889,0.009027778,0.002430556,0.001736111,0.029861111,0.020486111,0
4828_40.42750856_-79.93013159,28.24982518,35.74415253,25.45630985,10.22968904,25.95507542,9.789077105,3.025059581,7.204629458,0.02675781,27.49375,34.7875,2.674305556,24.775,9.955902778,0.002083333,40.42750856,-79.93013159,25.26041667,9.527083333,27.43888889,0.054861111,0.285416667,0.026041667,0,0,7.011805556,2.944097222,24.775,0.002083333,0,2.674305556,0,0,0,0,0,0
4829_40.425747_-79.93009432,38.99091581,21.00543555,18.04956544,21.88532029,19.65684027,1.348595272,0.326039162,21.55928112,0.068762922,28.94236111,15.59201389,25.77152778,13.39791667,16.24513889,0,40.425747,-79.93009432,14.59097222,1.001041667,28.94131944,0.001041667,0,0.051041667,0,0,16.003125,0.242013889,13.39791667,0,0,25.77152778,0,0,0,0,0,0
4830_40.42436632_-79.87838924,22.82993907,36.74337141,30.19918389,10.16899886,34.34682964,2.396541765,1.254728055,8.914270808,0.012670257,21.271875,34.23576389,6.819444444,28.13819444,9.475,0.005208333,40.42436632,-79.87838924,32.00277778,2.232986111,21.271875,0,0,0.011805556,0,0.042708333,8.305902778,1.169097222,28.13819444,0.005208333,0,6.819444444,0,0,0,0,0,0
4831_40.56605403_-79.93898356,2.830444958,0.552715165,0,96.40230141,0.218021231,0.334693934,48.59261375,47.80968767,0,2.821875,0.551041667,0.281597222,0,96.11041667,0.021180556,40.56605403,-79.93898356,0.217361111,0.333680556,2.78125,0.040625,0.213888889,0,0,0,47.66493056,48.44548611,0,0.021180556,0,0.281597222,0,0,0,0,0,0
4832_40.56666143_-79.94359482,3.87456193,4.559416931,25.16789768,65.38201086,3.454643191,1.10477374,38.61402382,26.76798704,0.619929909,3.854166667,4.535416667,0.390277778,25.03541667,65.03784722,0.019791667,40.56666143,-79.94359482,3.436458333,1.098958333,3.852777778,0.001388889,0.366666667,0.616666667,0,0.027430556,26.62708333,38.41076389,25.03541667,0.019444444,0.000347222,0.241319444,0,0,0,0.148958333,0.116319444,0
4833_40.56030869_-79.96169936,6.249013033,34.98654053,6.190621339,52.47246593,34.74673062,0.239809915,6.302263321,46.17020261,0.062798615,5.908333333,33.07916667,5.451736111,5.853125,49.61180556,0,40.56030869,-79.96169936,32.85243056,0.226736111,5.908333333,0,0,0.059375,0,0.036458333,43.653125,5.958680556,5.853125,0,0,5.451388889,0,0,0,0.000347222,0,0
4834_40.57742643_-80.05829164,13.00700273,21.06170394,1.146848772,64.7733236,19.88809536,1.173608577,0.482024014,64.29129959,0.011120958,12.99548611,21.04305556,0.08125,1.145833333,64.71597222,0,40.57742643,-80.05829164,19.87048611,1.172569444,11.53888889,1.456597222,0,0.011111111,0,0,64.234375,0.481597222,1.145833333,0,0,0.08125,0,0,0,0,0.007291667,0
4835_40.58056971_-80.06054587,4.817768068,24.3054797,7.249226288,63.15019115,23.11632987,1.189149827,2.340433279,60.80975787,0,4.594444444,23.17881944,4.553125,6.913194444,60.22291667,0.031597222,40.58056971,-80.06054587,22.04479167,1.134027778,3.652083333,0.942361111,0.455208333,0,0,0,57.99097222,2.231944444,6.913194444,0.031597222,0,3.425694444,1.109375,0,0.021527778,0.018055556,0.029166667,0
4836_40.56773981_-80.06404993,4.074902879,42.54967233,1.131396246,51.73149493,31.09046305,11.45920927,4.102006352,47.62948858,0.148374139,4.071875,42.51805556,0.040277778,1.130555556,51.69305556,0.029166667,40.56773981,-80.06404993,31.06736111,11.45069444,2.929166667,1.142708333,0.352083333,0.148263889,0,0.011805556,47.59409722,4.098958333,1.130555556,0.029166667,0,0.036111111,0.000694444,0,0,0.003472222,0.004861111,0
4837_40.50557412_-80.08460004,7.779772799,36.5521864,0.397306374,55.14744442,33.6050344,2.947152001,7.137275604,48.01016882,0.009724282,7.778125,36.54444444,0.019791667,0.397222222,55.13576389,0.001388889,40.50557412,-80.08460004,33.59791667,2.946527778,5.842708333,1.935416667,0.113541667,0.009722222,0,0,48,7.135763889,0.397222222,0.001388889,0,0.019791667,0,0,0,0,0,0
4838_40.47952781_-80.04218322,50.70465437,24.39798707,12.67991746,11.01362975,22.49702908,1.900957987,1.265589271,9.748040482,0.041185278,41.03784722,19.74652778,19.04236111,10.2625,8.913888889,0.002083333,40.47952781,-80.04218322,18.20798611,1.538541667,41.03784722,0,0.940277778,0.033333333,0.000694444,0,7.889583333,1.024305556,10.2625,0.002083333,0,19.04166667,0,0,0,0.000694444,0.020486111,0
4839_40.47671204_-80.03543736,23.93836121,44.06074818,8.799436905,19.74531442,28.24022035,15.82052783,0.183867759,19.56144667,0.484448451,23.14548611,42.60138889,3.284027778,8.507986111,19.09131944,0,40.47671204,-80.03543736,27.30486111,15.29652778,23.14548611,0,2.846180556,0.468402778,0,0.027083333,18.91354167,0.177777778,8.507986111,0,0,3.284027778,0,0,0,0,0.028125,0
4840_40.40749407_-80.02560864,17.69782597,40.71664567,17.75988902,21.77463812,37.43460563,3.282040049,0.079221656,21.69541646,2.049540916,16.83229167,38.72534722,4.852430556,16.89131944,20.70972222,0.038194444,40.40749407,-80.02560864,35.60381944,3.121527778,15.90625,0.926041667,0.001388889,1.949305556,0,0,20.634375,0.075347222,16.89131944,0.038194444,0,4.848958333,0.000347222,0,0,0.003125,0,0
4841_40.4074133_-80.01863898,6.733419956,43.9322494,0,44.84949665,42.95871038,0.973539017,0.0019278,44.84756885,3.104914733,6.063888889,39.56388889,9.91875,0,40.38993056,0.024652778,40.4074133,-80.01863898,38.68715278,0.876736111,2.845833333,3.218055556,1.242708333,2.796180556,0,0,40.38819444,0.001736111,0,0.024652778,0,9.861111111,0.014236111,0,0,0.043402778,0,0
4842_40.40770557_-80.02065654,7.320599084,40.6284214,12.38524471,39.02158161,34.44979467,6.178626728,0.39825533,38.62332628,0.27282616,7.173958333,39.81458333,2.003125,12.13715278,38.23993056,0,40.40770557,-80.02065654,33.75972222,6.054861111,7.173958333,0,0,0.267361111,0,0.363888889,37.84965278,0.390277778,12.13715278,0,0,1.761458333,0.241666667,0,0,0,0,0
4843_40.43496813_-80.07321365,11.27889842,30.11656681,0.004865639,58.17010273,28.52202744,1.594539363,10.48927474,47.68082799,0.06603367,11.26840278,30.08854167,0.090277778,0.004861111,58.11597222,0.001041667,40.43496813,-80.07321365,28.49548611,1.593055556,11.11458333,0.153819444,0.326388889,0.065972222,0,0.036805556,47.63645833,10.47951389,0.004861111,0.001041667,0,0.090277778,0,0,0,0,0.001736111,0
4844_40.42843452_-80.06001389,21.51657087,13.72056067,12.29697166,48.35925628,12.09355212,1.627008551,26.41776461,21.94149167,0.002781806,21.48541667,13.70069444,0.019097222,12.27916667,48.28923611,0.124305556,40.42843452,-80.06001389,12.07604167,1.624652778,21.39270833,0.092708333,4.097916667,0.002777778,0,0,21.90972222,26.37951389,12.27916667,0.124305556,0,0.019097222,0,0,0,0,0.001388889,0
4845_40.43205623_-80.07288013,13.20198042,29.59770115,11.9973883,43.50637561,13.51133364,16.08636751,17.43271742,26.07365819,0.025488471,13.12881944,29.43368056,0.487152778,11.93090278,43.26527778,0.057291667,40.43205623,-80.07288013,13.43645833,15.99722222,13.12881944,0,1.657986111,0.025347222,0,0.003819444,25.92916667,17.33611111,11.93090278,0.047569444,0.009722222,0.487152778,0,0,0,0,0.009722222,0
4846_40.43069292_-80.07330907,15.98841575,29.92813472,7.499374307,45.2572491,27.65776395,2.270370768,0.018949551,45.23829955,0.065787121,15.52708333,29.06458333,2.830902778,7.282986111,43.95138889,0.014930556,40.43069292,-80.07330907,26.85972222,2.204861111,15.52395833,0.003125,1.224652778,0.063888889,0,0,43.93298611,0.018402778,7.282986111,0.014930556,0,2.542708333,0.004166667,0.201388889,0,0.082638889,0.039583333,0
4847_40.47851595_-79.71122328,4.787136028,9.544024337,2.340895263,83.32724902,1.825641026,7.718383312,11.85988701,71.46736202,0.000347675,4.780902778,9.531597222,0.028819444,2.337847222,83.21875,0.096527778,40.47851595,-79.71122328,1.823263889,7.708333333,4.644444444,0.136458333,0.000347222,0.000347222,0,0,71.37430556,11.84444444,2.337847222,0.096527778,0,0.028819444,0,0,0,0,0.004861111,0
4848_40.48862003_-79.70689013,11.15246384,42.59039158,25.49342397,19.58298002,42.42754304,0.162848537,2.320680345,17.26229968,1.122555055,10.91458333,41.68194444,2.019444444,24.94965278,19.16527778,0.1125,40.48862003,-79.70689013,41.52256944,0.159375,10.6625,0.252083333,0.025347222,1.098611111,0,0.031597222,16.89409722,2.271180556,24.94965278,0.1125,0,2.008333333,0.011111111,0,0,0,0.001041667,0
4849_40.48092197_-79.70835563,6.028407205,39.38782998,20.4989605,34.0841035,24.49868097,14.88914901,10.66440713,23.41969636,0.000698824,5.990625,39.14097222,0.615972222,20.37048611,33.87048611,0.004861111,40.48092197,-79.70835563,24.34513889,14.79583333,5.941666667,0.048958333,0,0.000694444,0,0,23.27291667,10.59756944,20.37048611,0.004861111,0,0.610416667,0,0,0,0.005555556,0.005902778,0
4850_40.47620065_-79.71572205,8.798646951,25.48311995,31.06479532,34.51040713,18.77599173,6.707128216,8.395655488,26.11475165,0.138854572,8.778819444,25.42569444,0.192708333,30.99479167,34.43263889,0.032638889,40.47620065,-79.71572205,18.73368056,6.692013889,8.607638889,0.171180556,0.003472222,0.138541667,0,0.000694444,26.05590278,8.376736111,30.99479167,0.032638889,0,0.151736111,0.000347222,0,0,0.040625,0,0
4851_40.47888723_-79.71790932,23.29056189,23.13586161,19.14146559,33.50425687,20.34047968,2.795381936,9.345287551,24.15896931,0.101858837,23.2625,23.10798611,0.096180556,19.11840278,33.46388889,0.014236111,40.47888723,-79.71790932,20.31597222,2.792013889,23.08958333,0.172916667,0.609027778,0.101736111,0.015972222,0.2,24.12986111,9.334027778,19.11840278,0.0125,0.001736111,0.077430556,0.003819444,0.000694444,0,0.014236111,0.010069444,0
4852_40.42084281_-79.98055734,5.523884958,52.52154701,3.65109307,37.27171984,52.18943997,0.332107039,0.001736961,37.26998287,0,5.521180556,52.49583333,0.048958333,3.649305556,37.25347222,0,40.42084281,-79.98055734,52.16388889,0.331944444,5.521180556,0,1.0125,0,0,0.01875,37.25173611,0.001736111,3.649305556,0,0,0.002430556,0.046527778,0,0,0,0,0
4853_40.41797418_-79.98298339,17.61328392,38.19629676,15.06497736,26.51045221,34.1929781,4.003318653,0.521447181,25.98900502,2.203259723,15.77465278,34.20902778,10.36388889,13.49236111,23.74305556,0.065277778,40.41797418,-79.98298339,30.62361111,3.585416667,15.77291667,0.001736111,0.36875,1.973263889,0,0,23.27604167,0.467013889,13.49236111,0.061111111,0.004166667,10.36388889,0,0,0,0,0.009722222,0
4854_40.42148113_-79.98405303,16.68892339,33.79981977,28.69380177,14.93987066,25.45481523,8.345004542,0.000361898,14.93950876,1.527209296,16.01215278,32.42916667,4.055208333,27.53020833,14.33402778,0,40.42148113,-79.98405303,24.42256944,8.006597222,15.80451389,0.207638889,4.139236111,1.465277778,0,0.034722222,14.33368056,0.000347222,27.53020833,0,0,4.028125,0,0,0,0.027083333,0,0
4855_40.34030986_-79.97270122,8.737315027,33.55290947,22.7999623,34.90597324,33.18078203,0.372127445,7.745906074,27.16006716,0.003839964,8.690625,33.37361111,0.534375,22.678125,34.71944444,0,40.34030986,-79.97270122,33.00347222,0.370138889,8.668402778,0.022222222,0,0.003819444,0,0,27.01493056,7.704513889,22.678125,0,0,0.534375,0,0,0,0,0,0
4856_40.34103423_-79.98900869,5.166472521,40.99553176,15.34155119,38.33510093,40.37762748,0.617904272,6.957942869,31.37715806,0,5.159027778,40.93645833,0.144097222,15.31944444,38.27986111,0,40.34103423,-79.98900869,40.31944444,0.617013889,5.159027778,0,0.161111111,0,0,0,31.33194444,6.947916667,15.31944444,0,0,0.144097222,0,0,0,0,0,0
4857_40.33521649_-79.98897254,5.232517384,40.08208558,25.1671854,29.47580193,39.16239065,0.91969493,14.46241308,15.01338885,0.034698856,5.183680556,39.70798611,0.933333333,24.93229167,29.20069444,0,40.33521649,-79.98897254,38.796875,0.911111111,4.833333333,0.350347222,0.007638889,0.034375,0,0,14.87326389,14.32743056,24.93229167,0,0,0.924652778,0.004166667,0,0,0.004513889,0,0
4858_40.34461355_-79.98564321,5.725026255,9.215056231,36.21445114,42.99942273,3.92367559,5.291380641,31.15849799,11.84092474,3.426391526,5.716319444,9.201041667,0.090625,36.159375,42.93402778,0.060416667,40.34461355,-79.98564321,3.917708333,5.283333333,5.716319444,0,2.228125,3.421180556,0.017013889,0.170833333,11.82291667,31.11111111,36.159375,0.055555556,0.004861111,0.081944444,0.008680556,0,0,0,0.001041667,0
4859_40.33268955_-79.87827681,5.741173344,18.26949978,20.06350716,55.89294707,14.54160139,3.727898389,26.02849429,29.86445278,0,5.700347222,18.13958333,0.560763889,19.92083333,55.49548611,0.15,40.33268955,-79.87827681,14.43819444,3.701388889,4.436458333,1.263888889,0.031944444,0,0.000694444,0,29.65208333,25.84340278,19.92083333,0.138194444,0.011805556,0.552430556,0.005208333,0,0,0.003125,0.000347222,0
4860_40.33141615_-79.86136976,27.7620617,21.1958324,21.30595869,27.65848566,17.87443965,3.32139275,3.16787096,24.4906147,0.431089186,23.54618056,17.97708333,14.20034722,18.07048611,23.45833333,0.203472222,40.33141615,-79.86136976,15.16006944,2.817013889,23.50555556,0.040625,1.392708333,0.365625,0,0.003819444,20.77152778,2.686805556,18.07048611,0.203125,0.000347222,14.171875,0,0,0,0.028472222,0.781944444,0
4861_40.42205733_-79.85904561,4.623668989,41.63838177,0.91577064,52.66063333,38.1792284,3.459153364,1.691882784,50.96875054,0.077124841,4.621180556,41.61597222,0.053125,0.915277778,52.63229167,0,40.42205733,-79.85904561,38.15868056,3.457291667,4.556944444,0.064236111,0.082291667,0.077083333,0,0.002083333,50.94131944,1.690972222,0.915277778,0,0,0.053125,0,0,0,0,0.000694444,0
4862_40.42662061_-79.85977974,0,6.911237584,0,93.08876242,6.911237584,0,0,93.08876242,0,0,6.902430556,0.127430556,0,92.97013889,0,40.42662061,-79.85977974,6.902430556,0,0,0,0,0,0,0,92.97013889,0,0,0,0,0.127430556,0,0,0,0,0,0
4863_40.42961122_-79.85652856,16.54542201,6.331392717,3.601194549,73.13000726,0.716238362,5.615154354,30.58944908,42.54055818,0.388825137,16.37083333,6.264583333,0.957291667,3.563194444,72.35833333,0.079166667,40.42961122,-79.85652856,0.708680556,5.555902778,16.36770833,0.003125,0,0.384722222,0.003125,0,42.09166667,30.26666667,3.563194444,0.070138889,0.009027778,0.95625,0,0,0,0.001041667,0.01875,0
4864_40.42894864_-79.86682872,0.351468799,18.00799583,0.361202851,81.27933252,17.99826178,0.009734052,0,81.27933252,0,0.351041667,17.98611111,0.121527778,0.360763889,81.18055556,0,40.42894864,-79.86682872,17.97638889,0.009722222,0.351041667,0,0,0,0,0,81.18055556,0,0.360763889,0,0,0.121527778,0,0,0,0,0,0
4865_40.57166882_-80.20599013,8.856893543,42.98200441,24.04335822,21.66945613,26.26920436,16.71280005,2.46438074,19.20507539,0.85650731,8.599305556,41.73194444,2.464236111,23.34409722,21.03923611,0.032638889,40.57166882,-80.20599013,25.50520833,16.22673611,8.599305556,0,1.492708333,0.831597222,0,0.052777778,18.64652778,2.392708333,23.34409722,0.032638889,0,1.714236111,0.214583333,0.535416667,0.385416667,0,0.026041667,0
4866_40.48837792_-79.99818829,9.193099339,42.79253067,34.9918289,12.79779223,39.9251534,2.867377268,3.846167248,8.951624986,0.129622596,9.160763889,42.64201389,0.206597222,34.86875,12.75277778,0.046875,40.48837792,-79.99818829,39.78472222,2.857291667,9.139236111,0.021527778,0.071180556,0.129166667,0,0.023611111,8.920138889,3.832638889,34.86875,0.043055556,0.003819444,0.194097222,0,0,0,0.0125,0.098263889,0
4867_40.62876227_-79.70713057,9.144051411,34.85450195,10.40498811,44.89991793,34.20351643,0.65098552,3.493830939,41.40608699,0.135969732,9.130208333,34.80173611,0.119444444,10.38923611,44.83194444,0.031944444,40.62876227,-79.70713057,34.15173611,0.65,9.128125,0.002083333,0.559722222,0.135763889,0,0,41.34340278,3.488541667,10.38923611,0.031944444,0,0.117361111,0.002083333,0,0,0,0,0
4868_40.63001723_-79.71618979,4.640655512,33.41327662,0.614716294,61.22170512,29.85133334,3.561943283,4.075019058,57.14668607,0.07797081,4.629166667,33.33055556,0.215277778,0.613194444,61.07013889,0.030208333,40.63001723,-79.71618979,29.77743056,3.553125,4.454513889,0.174652778,0.031597222,0.077777778,0,0,57.00520833,4.064930556,0.613194444,0.030208333,0,0.215277778,0,0,0,0,0.002083333,0
4869_40.35087907_-80.02780088,37.44920442,18.90320459,14.57253909,27.86727545,17.55820492,1.344999664,5.683445859,22.18382959,0.461536829,36.76666667,18.55868056,1.464930556,14.30694444,27.359375,0,40.35087907,-80.02780088,17.23819444,1.320486111,36.76666667,0,0.732638889,0.453125,0,0,21.77951389,5.579861111,14.30694444,0,0,1.451041667,0.000347222,0,0,0.013541667,0.357638889,0
4870_40.3498129_-80.02621539,4.291620689,67.75837023,21.43051695,6.514603383,67.45561717,0.302753062,0.016412219,6.498191164,0.004888746,4.267361111,67.37534722,0.565277778,21.309375,6.477777778,0,40.3498129,-80.02621539,67.07430556,0.301041667,4.267361111,0,0,0.004861111,0,0,6.461458333,0.016319444,21.309375,0,0,0.565277778,0,0,0,0,0,0
4871_40.34674472_-80.03337302,8.875066081,38.79522907,13.45189907,37.98373934,30.87288204,7.922347031,4.249999035,33.7337403,0.002315235,7.986111111,34.909375,9.939930556,12.10451389,34.17916667,0.024652778,40.34674472,-80.03337302,27.78055556,7.128819444,7.790625,0.195486111,0.802430556,0.002083333,0,0,30.35486111,3.824305556,12.10451389,0.024652778,0,9.927777778,0,0,0,0.012152778,0.051736111,0
4872_40.3458506_-80.04275054,6.908014714,35.27613649,16.87491099,40.6776364,28.75682135,6.519315138,17.70545673,22.97217967,0.012157717,6.905208333,35.26180556,0.040277778,16.86805556,40.66111111,0,40.3458506,-80.04275054,28.74513889,6.516666667,6.85625,0.048958333,0.219791667,0.012152778,0,0.03125,22.96284722,17.69826389,16.86805556,0,0,0,0,0.040277778,0,0,0.000347222,0
4873_40.35385637_-80.03186015,8.682626288,35.52848623,27.68825163,27.8331148,32.29849568,3.229990554,2.57017581,25.262939,0.094813123,8.553472222,35,1.416666667,27.27638889,27.41909722,0.070833333,40.35385637,-80.03186015,31.81805556,3.181944444,8.410069444,0.143402778,0.167013889,0.093402778,0,0.003125,24.88715278,2.531944444,27.27638889,0.070833333,0,1.416319444,0.000347222,0,0,0,0,0
4874_40.34807384_-80.03562639,9.138238067,3.158979015,23.01930933,64.61608296,1.061489577,2.097489437,45.40172492,19.21435804,0.053772827,9.087152778,3.141319444,0.527430556,22.890625,64.25486111,0.030555556,40.34807384,-80.03562639,1.055555556,2.085763889,9.086805556,0.000347222,0.013541667,0.053472222,0,0,19.10694444,45.14791667,22.890625,0.030555556,0,0.527430556,0,0,0,0,0.001041667,0
4875_40.33115304_-79.88995229,7.074800169,2.312895408,13.31312458,75.04045223,1.707327236,0.605568172,16.24999132,58.79046091,0,7.074652778,2.312847222,0,13.31284722,75.03888889,0.002083333,40.33115304,-79.88995229,1.707291667,0.605555556,7.070138889,0.004513889,2.258680556,0,0,0,58.78923611,16.24965278,13.31284722,0.002083333,0,0,0,0,0,0,0,0
4876_40.32666663_-79.8848223,0.002083333,0.740625,0,99.25729167,0.519097222,0.221527778,0.073958333,99.18333333,0,0.002083333,0.740625,0,0,99.25729167,0,40.32666663,-79.8848223,0.519097222,0.221527778,0.002083333,0,0,0,0,0,99.18333333,0.073958333,0,0,0,0,0,0,0,0,0,0
4877_40.32616364_-79.88202996,8.95431288,26.23652389,33.95230738,27.76140434,24.27322286,1.963301024,20.69435773,7.067046608,2.00445745,8.914236111,26.11909722,0.446875,33.80034722,27.63715278,0,40.32616364,-79.88202996,24.16458333,1.954513889,8.740972222,0.173263889,1.086111111,1.995486111,0,0,7.035416667,20.60173611,33.80034722,0,0,0.382638889,0,0.064236111,0,0,0.000694444,0
4878_40.47747942_-79.923925,1.862838406,39.11717507,0.229251044,58.75808457,35.80241339,3.314761683,8.530570279,50.22751429,0,1.862152778,39.10277778,0.036805556,0.229166667,58.73645833,0,40.47747942,-79.923925,35.78923611,3.313541667,1.783333333,0.078819444,0.032638889,0,0,0,50.20902778,8.527430556,0.229166667,0,0,0.036805556,0,0,0,0,0,0
4879_40.47188474_-79.9206772,48.6812831,24.06210069,1.351619541,25.81864901,19.47000637,4.592094314,0.989864594,24.82878441,0.05327094,48.54791667,23.99618056,0.2625,1.347916667,25.74791667,0.002430556,40.47188474,-79.9206772,19.41666667,4.579513889,47.18541667,1.3625,0.032986111,0.053125,0,0,24.76076389,0.987152778,1.347916667,0.002430556,0,0.2625,0,0,0,0,0.009027778,0
4880_40.41004753_-79.87799564,19.57425364,27.79411254,16.8122893,26.54293956,13.85674069,13.93737184,1.847217878,24.69572168,0.121989365,19.55590278,27.76805556,0.033680556,16.79652778,26.51805556,0.017361111,40.41004753,-79.87799564,13.84375,13.92430556,19.3375,0.218402778,9.117708333,0.121875,0,0.028125,24.67256944,1.845486111,16.79652778,0.017361111,0,0.024305556,0.009375,0,0,0,0.042708333,0
4881_40.49442586_-80.00994926,1.664034728,47.48168657,16.38747243,33.96349141,46.43296904,1.048717538,0.615317189,33.34817422,0.45948785,1.661111111,47.39826389,0.160416667,16.35868056,33.90381944,0.015277778,40.49442586,-80.00994926,46.35138889,1.046875,1.661111111,0,0.04375,0.458680556,0,0,33.28958333,0.614236111,16.35868056,0.015277778,0,0.160069444,0,0,0,0.000347222,0,0
4882_40.44537856_-80.21782761,0,41.23194444,31.88159722,26.88645833,41.14479167,0.087152778,0.556944444,26.32951389,0,0,41.23194444,0,31.88159722,26.88645833,0,40.44537856,-80.21782761,41.14479167,0.087152778,0,0,0,0,0,0,26.32951389,0.556944444,31.88159722,0,0,0,0,0,0,0,0,0
4883_40.44537637_-80.2164137,0,45.65451389,31.03194444,23.31354167,45.17291667,0.481597222,0.001388889,23.31215278,0,0,45.65451389,0,31.03194444,23.31354167,0,40.44537637,-80.2164137,45.17291667,0.481597222,0,0,0,0,0,0,23.31215278,0.001388889,31.03194444,0,0,0,0,0,0,0,0,0
4884_40.44326265_-80.20375694,6.369875572,31.07138877,35.26476436,26.78669653,26.81366011,4.25772866,15.18301079,11.60368574,0.133379831,6.152083333,30.00902778,2.951041667,34.05902778,25.87083333,0.388194444,40.44326265,-80.20375694,25.896875,4.112152778,6.061458333,0.090625,0.361111111,0.128819444,0,0,11.20694444,14.66388889,34.05902778,0.302083333,0.086111111,2.9125,0,0,0,0.038541667,0.079861111,0
4885_40.45107211_-79.87918267,20.08952175,30.38669631,18.37513671,27.05135912,29.7728639,0.613832415,0.009777861,27.04158126,0,19.26180556,29.13472222,4.107291667,17.61805556,25.93680556,0.005902778,40.45107211,-79.87918267,28.54618056,0.588541667,19.26180556,0,3.928472222,0,0,0,25.92743056,0.009375,17.61805556,0.002777778,0.003125,4.107291667,0,0,0,0,0.006944444,0
4886_40.45411942_-79.87957283,16.81354634,25.19334517,14.3200724,43.54703978,24.49966935,0.693675821,4.086874804,39.46016498,0.125300198,16.77326389,25.13298611,0.239583333,14.28576389,43.44270833,0,40.45411942,-79.87957283,24.44097222,0.692013889,16.77326389,0,0,0.125,0,0.000694444,39.365625,4.077083333,14.28576389,0,0,0.239583333,0,0,0,0,0,0
4887_40.45094145_-79.88014506,0.045500962,18.6810973,0,81.07021042,18.54320507,0.137892229,1.490069676,79.58014074,0,0.045486111,18.675,0.032638889,0,81.04375,0,40.45094145,-79.88014506,18.53715278,0.137847222,0.000347222,0.045138889,0.203125,0,0,0,79.55416667,1.489583333,0,0,0,0.030902778,0.001736111,0,0,0,0,0
4888_40.56430807_-79.81699942,0.927973151,29.34620564,0.002160589,69.35528012,28.77653024,0.569675407,0,69.35528012,0.123513695,0.894791667,28.296875,3.14375,0.002083333,66.87534722,0,40.56430807,-79.81699942,27.74756944,0.549305556,0.284375,0.610416667,0,0.119097222,0,0.236111111,66.87534722,0,0.002083333,0,0,2.316319444,0.000347222,0,0,0.827083333,0.431944444,0
