id,x,y
0042H00034000000,-80.05351425,40.4584398
0515N00042000000,-80.06288673,40.54213103
0043J00091000000,-80.0638869,40.46594958
0942B00356000000,-80.0792234,40.5874921
0355R00134000000,-79.95559756,40.52130247
1240B00122000000,-79.71080333,40.47167891
0185P00193000000,-79.92653539,40.36708953
0315G00096000000,-79.99123426,40.35064984
0381K00063000000,-79.84476229,40.3391573
0479G00012000000,-80.0907436,40.33171799
2469D00039000000,-79.88596681,40.1976439
0889D00100000000,-80.050671,40.29502987
0462E00106000000,-79.83108811,40.34176966
0045N00318000000,-80.03188668,40.46411345
0399D00003000000,-80.13679557,40.344684289999996
0026M00247000000,-79.9497982,40.45669946
0364F00031000000,-79.8425862,40.50678914
0856B00137000000,-79.75902497,40.4422631
0481B00060000000,-80.12562321,40.33548971
0307M00012000000,-79.85364504,40.35041988
0353H00123000000,-79.9838306,40.52703978
0132F00092000000,-79.91023601,40.39106647
0638A00083000000,-79.79618536,40.44224402
0314C00240000000,-79.97052857,40.35496938
0537R00181000000,-79.80557678,40.47286959
0978M00105000000,-79.73372078,40.428355
0141R00216000000,-80.03879532,40.3760668
0014E00034000000,-79.99912949,40.41939138
0652H00297000000,-79.80264152,40.31418118
0073G00044000000,-80.07122268,40.47754188
0467H00145000000,-79.88584118,40.33347297
0341L00037000000,-80.15437694,40.50472892
0626G00200000000,-79.78956014,40.55492463
0710B00056000000,-80.11228343,40.56898261
0236G00194000000,-79.87282715,40.41033723
0947N00334000000,-79.99877128,40.58082903
0704K00177000000,-80.20957991,40.56335215
0390L00090000000,-79.98844129,40.3404573
1670B00082000000,-79.86173873,40.63744918
0105E00113000000,-80.09667872,40.42893938
1224B00007000000,-79.74508924,40.60841395
0220S00161000000,-79.96957777,40.50216163
0464L00328000000,-79.83752502,40.32921405
0314F00006000000,-79.97510904,40.35075676
0185K00164000000,-79.92712656,40.36919823
0185P00324000000,-79.92528909,40.36540356
0435J00050000000,-79.94928742,40.53301815
0215N00271000000,-80.06542216,40.50178635
0522K00049000000,-79.94575136,40.54337937
0081D00108000000,-79.93473978,40.48028713
0370C00222000000,-79.84148503,40.45093703
0042G00142000000,-80.05599597,40.45974259
1239A00176000000,-79.71512889,40.48148242
0020L00138000000,-80.03713487,40.44697366
0028P00208000000,-79.95884443,40.43414105
0546L00344000000,-79.80595343,40.38735503
0019N00098000000,-80.04687487,40.4335282
0062L00178000000,-80.02225213,40.3968942
0115B00240000000,-80.02740431,40.49080514
0174H00248000000,-79.88405965,40.45768819
0124S00280000000,-79.90003981,40.46311029
0130S00223000000,-79.90112627,40.40456381
0398G00059000000,-80.12301946,40.34163352
0176F00313000000,-79.89113081,40.43847041
0014G00297000000,-79.98802454,40.42102633
0353J00165000000,-79.99972592,40.523574000000004
0053D00213000000,-79.93608372,40.44170479
0060B00181000000,-79.99475224,40.40266167
0236E00051000000,-79.87995418,40.41109115
0489M00002000000,-80.18710942,40.36836914
0062E00236000000,-80.03087726,40.39968016
0241D00118000000,-79.8701122,40.36295088
0202P00015000000,-80.12529261,40.41430811
0850K00047000000,-79.76151935,40.49510934
0979E00063000000,-79.74921821,40.41950046
0013A00055000000,-79.97875741,40.42358008
0798S00007000000,-80.23372733,40.42476171
0114P00218000000,-80.04218781,40.48259094
0175J00012000000,-79.89879291,40.44770148
0162H00094000000,-80.01620377,40.49772917
0014R00031000000,-79.98874477,40.41609374
0254D00120000000,-80.08291833,40.36463454
0273K00232000000,-80.1458353,40.51516491
0375H00274000000,-79.83650199,40.40060577
1108S00222000000,-79.71725841,40.41559086
0429H00052000000,-80.05001319,40.53716845
0398G00139000000,-80.12218886,40.34178877
0500G00209000000,-80.1899451,40.4784024
0627G00038000000,-79.78727332,40.54670323
0295R00198000000,-79.85524333,40.46426493
0375L00270000000,-79.83692343,40.39865547
0174S00238000000,-79.88424376,40.45433654
0557G00008000000,-79.87482881,40.32277017
0888M00197000000,-80.0353349,40.29107588
0061N00167000000,-80.01452338,40.39542372
0176K00148000000,-79.89227074,40.43739812
0116P00073000000,-80.01135634,40.48349642
0391F00172000000,-80.00894846,40.34199371
0056P00264000000,-79.94129228,40.40511285
0216P00105000C00,-80.04439261,40.50298798
0373E00229000000,-79.84869651,40.42023573
0052D00119000000,-79.93637211,40.45262296
0028G00157000000,-79.9547501,40.43846717
0368E00087000000,-79.84641895,40.46929285
0094N00253000000,-79.98183181,40.38506971
0666N00095000000,-80.04846564,40.30847317
0026H00150000000,-79.95095901,40.45799488
0035G00139000000,-80.02246569,40.40917514
0044M00039000000,-80.03389983,40.46687665
0832L00122000000,-79.92437046,40.57348367
0774E00044000000,-80.06414094,40.30387138
0042D00233000000,-80.05194219,40.46152483
0325N00014000000,-80.16262872,40.34842152
0367C00341000000,-79.84009112,40.48155875
1367D00016000000,-79.73376636,40.61601588
0252B00231000000,-80.06174857,40.36480765
1204L00309000000,-80.07360995,40.60275424
1512R00046000000,-79.83807071,40.62069842
0430L00020000000,-80.02193812,40.53535095
1733R00021000000,-79.8198007,40.22937294
0249L00010000000,-80.00444951,40.35812529
0291B00120000000,-79.86156993,40.51022047
0045A00138000000,-80.03133353,40.47084887
1361J00298000000,-79.84907805,40.61184027
0006S00111000000,-80.01840766,40.43453461
0388R00006000000,-79.95745014,40.3365895
0811P00036000000,-80.24554137,40.55073325
0232E00303000000,-79.88081465,40.44896481
0049S00172000000,-79.94971335,40.46362273
0124K00082000000,-79.91072666,40.46653325
0013M00291000000,-79.96699561,40.4169825
0249C00090000000,-80.0064939,40.36294318
0584H00006000000,-80.20072797,40.39119137
0747A00143000000,-79.78105454,40.40293835
0731R00084000000,-79.77330151,40.55077461
0177D00033000000,-79.88673956,40.43296665
0098M00168000000,-80.03484306,40.38837044
0098L00112000000,-80.04038559,40.3890737
0238E00164000000,-79.88215768,40.39131408
0237N00187000000,-79.88182983,40.39528946
0176B00362000000,-79.89212737,40.44289672
0307L00287000000,-79.85725185,40.3495835
0307R00132000000,-79.85394607,40.3472808
0062H00128000000,-80.01791662,40.40054966
0390F00104000000,-79.99288226,40.34177088
0087C00018000000,-79.9238479,40.4328902
0050P00005000A00,-79.94516936,40.46347046
0174K00115000000,-79.89368968,40.45705068
0236L00200000000,-79.87240948,40.40844159
0237H00396000000,-79.86952471,40.40153888
0236S00418000000,-79.8698244,40.40487103
0237C00112000000,-79.87149557,40.40305748
0517M00222000000,-80.01992962,40.54357701
0612J00010000000,-80.02910087,40.55290567
0517M00046000000,-80.01956057,40.54461661
0517G00138000000,-80.0218388,40.54691824
0612J00049000000,-80.03013418,40.55272991
0612P00304000000,-80.02640706,40.55052142
0517B00260B00400,-80.02599432,40.54891783
0517B00039000000,-80.02812742,40.54889447
0517H00030210200,-80.01800981,40.54485936
0517H00030110300,-80.01852378,40.54529142
1364B00341000000,-79.79472638,40.61737326
0018E00061000000,-80.04742605,40.4287961
0018D00016000000,-80.03687833,40.43128803
0040R00252000000,-80.05581785,40.43516581
0050E00072000000,-79.94611862,40.46882724
0050H00276000000,-79.93584112,40.46861444
0081R00019000000,-79.93770293,40.47253326
0063R00309000000,-80.04017152,40.39563716
0101J00008000000,-80.09709045,40.38976802
0884E00014000000,-79.98317425,40.29445748
0569K00077000000,-80.07783617,40.32031661
0668K00096000000,-80.07713324,40.31044032
0247F00058000000,-79.97539057,40.36169752
0296G00183000000,-79.85538767,40.45903644
0296H00266000000,-79.85119137,40.45978001
0297D00122000000,-79.85100278,40.45189197
0369B00163000000,-79.84445101,40.4618648
0251D00255000000,-80.03502591,40.36456276
0318C00080132100,-80.04093284,40.35298378
0251C00238000000,-80.03748924,40.36351541
0003H00052000000,-79.98401869,40.42864775
0012E001100A1000,-79.98217948,40.43060213
0062S00071000000,-80.01743713,40.39444232
0062P00011000000,-80.02808918,40.39651857
0096H00027000000,-80.00159393,40.39161968
0096B00097000000,-80.01192524,40.39355653
0061L00247000000,-80.00664689,40.39849024
0476E00223000000,-80.04673433,40.33305195
0567A00045000000,-80.04875831,40.32481007
0477M00201000000,-80.05283218,40.32905651
0775G00038000000,-80.07142004,40.30442402
0477M00153000000,-80.05241425,40.33045712
0667B00226000000,-80.05805539,40.31425292
0568L00012000000,-80.05411701,40.31920133
0477H00122000000,-80.05071301,40.33230902
0547J00338000000,-79.81512521,40.3793538
1272D00396000000,-79.88677553,40.26764625
0081G00275000000,-79.94100384,40.47760647
0081M00350000000,-79.93636015,40.47598317
0081M00220000000,-79.93450137,40.4764417
0081F00184000000,-79.94183137,40.47941786
0083N00217000000,-79.93189968,40.46275631
0050S00060000000,-79.93291001,40.46280032
0051M00070000000,-79.93551497,40.45701641
0052M00163000000,-79.93348868,40.44629643
0053D00230000000,-79.93635671,40.44237979
0053H00281000000,-79.93596399,40.43990572
0052R00154000000,-79.9379579,40.44507522
0085N00043000000,-79.93172339,40.44503775
0375B00053000000,-79.84224142,40.40351608
0948K00206000000,-79.9767892,40.58193567
1353P00216000000,-79.97766184,40.60922068
1076S00091000000,-79.95253702,40.58934236
1210H00268000000,-79.96840987,40.60407173
0718D00340000000,-79.96744637,40.56833363
1076B00039000000,-79.96234603,40.59626867
1075C00303000100,-79.97060185,40.5967724
0160E00018000000,-80.06224264,40.49676017
0214R00155000000,-80.07379333,40.50170233
0611N00042000000,-80.04887463,40.55140416
0611N00290000000,-80.04802879,40.55203168
0516B00256000000,-80.04175449,40.54874111
0429B00027000000,-80.04210176,40.53842324
0429M00099000000,-80.03668449,40.53487979
0515E00114000000,-80.06223825,40.54745991
0429P00012000000,-80.0451027,40.53291698
0167F00250000000,-79.9443307,40.49754754
0222J00043000000,-79.94587605,40.5039006
0167E00365000000,-79.94545494,40.49755172
0221S00164000000,-79.94952641,40.50172175
0221H00016000000,-79.94963958,40.50835448
0221M00245000000,-79.95150943,40.50514621
1656H00190000000,-80.08566855,40.63484423
1824P00365000000,-80.07796117,40.63905086
1368L00014000000,-79.72061726,40.61228665
1368C00097000000,-79.72270168,40.61585316
1368C00218000000,-79.7236658,40.61632342
1368G00132000000,-79.72224853,40.61503195
0064C00145000000,-80.0537215,40.40168811
0175C00038000000,-79.89088742,40.45237216
0174R00047000000,-79.89032624,40.45455587
2178K00003000000,-80.14245013,40.66040683
2370F00011000000,-80.12609574,40.67336428
0886J00215000001,-80.0127063,40.28974549
0885J00168000000,-79.99860401,40.29013468
0886J00088000000,-80.01584146,40.29101501
0664J00111000000,-80.01391676,40.31033473
1009G00024000000,-80.00625276,40.28254253
0381B00165000000,-79.84153046,40.34454679
0381L00199000000,-79.83994184,40.3392245
0381G00350000000,-79.83791788,40.34321788
0381L00104000000,-79.83747583,40.33921424
0363H00068000000,-79.835007,40.51682702
0444L00001000000,-79.82223251,40.51616377
0040F00286000000,-80.06151577,40.43869832
0050M00304000000,-79.93332648,40.46510605
0628D00209000000,-79.78696692,40.53816064
0628D00081000000,-79.78646186,40.53973931
0733A00012000000,-79.77898673,40.5381833
0161J00051000000,-80.04923398,40.4947865
0160M00128000000,-80.05134932,40.49479718
1507N00301000000,-79.93305209,40.62022572
1665F00405000000,-79.94294838,40.63371679
1665R00329000000,-79.94120939,40.62886199
0233P00004000000,-79.87858977,40.43455465
0015D00157000000,-80.00105466,40.42262848
0004M00014000000,-80.00296495,40.42674191
0471D00114000000,-79.9502054,40.33581866
0471S00020000000,-79.95127975,40.32827658
0562D00275000000,-79.94776105,40.32499711
0307K00203000000,-79.86134938,40.34856612
0307P00306000000,-79.86081488,40.34640989
0308M00141000000,-79.86666265,40.34924281
0012L00118000000,-79.97204985,40.4261796
0012L00005000000,-79.97437009,40.4280145
0012L00209000000,-79.97207812,40.42758766
0012L00255000000,-79.9704836,40.42772913
0012L00153000000,-79.9718224,40.42661148
0049E00111000000,-79.96518543,40.46848172
0114P00120000000,-80.04400541,40.48198676
0114R00212000000,-80.03725001,40.48305815
0114G00010000000,-80.0401254,40.48685087
0114L00216000000,-80.03831098,40.48585205
0239H00100000001,-79.86582711,40.38135755
0305D00342000000,-79.84981139,40.37453712
0305B00084000000,-79.85913934,40.37323349
0305G00284000000,-79.85411149,40.37200979
0072H00277000000,-80.07013174,40.46920488
0066K00090000000,-80.0783129,40.4077176
0065D00046000000,-80.06944044,40.4020449
0066E00370000000,-80.07871583,40.40929144
0280G00114000000,-80.02248174,40.5167101
0280R00314000000,-80.02072713,40.51249747
0217B00094000000,-80.02625473,40.51056478
0280G00231000000,-80.02120791,40.5164998
0115N00156000000,-80.02958128,40.4831494
0115N00308000000,-80.03223844,40.4841066
0056F00319000000,-79.9430776,40.41048411
0056D00136000000,-79.93577567,40.41269231
0056R00103000000,-79.94039035,40.40471473
0056R00089000000,-79.94033263,40.40516715
0381J00271000000,-79.84726413,40.3395676
0382M00209000000,-79.85116693,40.33984257
0381K00206000000,-79.84462352,40.33976436
0026K00094000000,-79.96169012,40.45592727
0026K00117000000,-79.96042591,40.45670501
0027F00148000000,-79.96066519,40.44895937
0043E00057000000,-80.06408634,40.46843295
0653A00127000000,-79.8296672,40.31507686
0123N00014000000,-79.91565145,40.47420635
0123N00125000000,-79.91409641,40.47445103
0222G00070000000,-79.94054087,40.50664491
0173C00182000000,-79.8886092,40.46990246
1661J00009000000,-80.01448045,40.63223993
1660M00001000000,-80.01669009,40.63064195
2000S00006000000,-80.05183384,40.64850524
1661M00019000000,-80.00389516,40.63057625
1503F00021000000,-79.99531626,40.6245605
1499P00019000000,-80.0624473,40.61816498
1499B00006000000,-80.05858927,40.62696252
1662P00006000000,-79.99498315,40.62854563
1827E00022000000,-80.03283735,40.64345504
1661J00010000000,-80.01437269,40.63266436
1659K00017000000,-80.04531633,40.63192335
1659N00028000000,-80.04740088,40.62974444
1499C00005000000,-80.0553457,40.62583626
1499J00046000000,-80.06546163,40.62048824
1499J00001000000,-80.06249739,40.62277773
0591K00232000000,-80.21072074,40.45586836
1050S00160000000,-80.26759623,40.52121948
0801S00152001W00,-80.23553913,40.45425511
1320G00076000000,-80.30425499,40.48701605
1320N00012000000,-80.31571461,40.48364166
0800A00310000000,-80.24841428,40.45173193
0801M00341000000,-80.23576062,40.45667984
0591K00217000000,-80.21043399,40.45645174
0592K00316000000,-80.21141029,40.46627061
0473F00223000000,-79.99445745,40.33327893
0473A00075000000,-79.99699611,40.33423602
0564F00068000000,-79.99180685,40.32222014
0130P00283000000,-79.90968036,40.40473199
0131C00380000000,-79.90399009,40.40230771
0131C00110000000,-79.90709775,40.40254376
0397L00006000000,-80.10414423,40.33889402
0479F00181000000,-80.09279723,40.33250618
0396S00040000000,-80.08358616,40.33618957
0479C00134000000,-80.08929334,40.33538617
0669F00224000000,-80.09257607,40.31285118
0180D00300000000,-79.88575255,40.40228856
0180G00232000000,-79.88826989,40.40119576
0180D00323000000,-79.88621523,40.40178008
0151G00077000000,-80.10453225,40.43892405
0152J00174000000,-80.11321698,40.44600383
0449G00107000000,-79.82310526,40.46864565
0537N00337000000,-79.81404015,40.4747368
0538P00102000000,-79.81021436,40.46404264
0368R00037000000,-79.84132033,40.46368835
0448E00273000000,-79.83238932,40.47939741
0449F00078000000,-79.82803285,40.46824447
0743P00134010B00,-79.77716947,40.43375039
0642K00275000000,-79.79344386,40.39772401
0744H00101000000,-79.7688152,40.4310645
0639M00195000000,-79.78445102,40.42801582
0545D00358000000,-79.8034441,40.4032203
0640C00313000000,-79.79037035,40.42321851
0296L00004000000,-79.857445190000007,40.45731361
0296E00030000000,-79.86209355,40.45769438
0297E00282000000,-79.86206048,40.44979291
0176L00156000000,-79.89064969,40.43586372
0176G00193000000,-79.88954529,40.43933532
0308K00007000000,-79.87457019,40.3485663
0308R00113000000,-79.8718645,40.34795156
0460J00011000000,-79.83253476,40.36027168
0554G00112000000,-79.82416014,40.32318969
0462J00113000000,-79.83250327,40.34002021
0463B00118000000,-79.82604222,40.33437307
0381H00278000000,-79.83408115,40.34200606
1239R00232000000,-79.70688657,40.47421288
1242C00373000000,-79.70804206,40.45199599
1240J00081000000,-79.71387554,40.46724691
1241A00045000000,-79.71353788,40.46248313
0969K00091000000,-79.74444795,40.51476808
0849E00199000000,-79.76457351,40.50898308
0532D00115000000,-79.79968796,40.52885936
0734P00223000000,-79.77669186,40.52290184
0969R00016000000,-79.74158848,40.5114418
0970C00384000000,-79.74042501,40.51135791
0850D00414000000,-79.75005618,40.49996324
0845H00113000000,-79.75153106,40.54581165
0629S00038000000,-79.78341441,40.52195079
0597K00076000000,-80.2114074,40.51503228
0597K00256000000,-80.2085057,40.51616952
0505E00279000000,-80.19865921,40.5269232
0597F00317000000,-80.20831802,40.51823198
0596C00308000000,-80.20718964,40.5091656
0505K00048000000,-80.19482524,40.52497317
0505B00285000000,-80.19322584,40.53036454
0140E00246000000,-80.02914231,40.37982082
0140E00242000000,-80.02935508,40.3800176
0141M00317000000,-80.03411476,40.37916718
0140L00232000000,-80.02340667,40.37844504
0140K00247000000,-80.02616639,40.37959091
0133R00160000000,-79.90564579,40.37611246
0132P00081000000,-79.90878249,40.38592932
0132R00187000000,-79.90585615,40.38513132
0133L00133000000,-79.90682714,40.37900393
0132S00142000000,-79.90126835,40.38594816
0132P00237000000,-79.9118444,40.38557409
0070D00156000000,-80.06885006,40.45197735
0041B00075000000,-80.05938306,40.45249263
0040H00201000000,-80.05080413,40.43880016
0243C00271000000,-79.90620839,40.36431483
0184A00282000000,-79.91335349,40.37433432
0185L00125000000,-79.92070856,40.36912874
0184N00308000000,-79.91481478,40.36582785
0184A00254000000,-79.91427071,40.37492861
0185L00006000000,-79.92117927,40.36777066
0270H00154000000,-80.13477399,40.48817024
0271P00005000000,-80.14092269,40.49404307
0567G00266000000,-80.04062999,40.32380306
0567L00004000000,-80.03702869,40.31914599
0139P00092000000,-80.01112166,40.37584766
0139K00184000000,-80.00935524,40.37843009
0191R00103000000,-80.02366173,40.36566776
0139P00144000000,-80.0106791,40.37712532
2275C00198000000,-79.90703008,40.20784582
1272F00260000000,-79.89274049,40.26448431
1740B00069000000,-79.94171784,40.23803802
0461G00226000000,-79.82352977,40.35226682
0465L00344000000,-79.85576073,40.33052642
0121J00007000000,-79.93242093,40.48661953
0081B00122000000,-79.9438344,40.48094071
0081B00115000000,-79.94347263,40.48124726
0081E00143000000,-79.94699097,40.47838671
0120M00077000000,-79.93388168,40.48531267
0081B00170000000,-79.94398899,40.48013794
0126C00212000000,-79.90750995,40.45152201
0543F00088000000,-79.80812646,40.42051506
0543M00339000000,-79.80093805,40.4187219
0544R00089000000,-79.80460245,40.40540223
0544R00201000000,-79.80435985,40.40663186
0454N00243000000,-79.82982182,40.41569612
0372K00210000000,-79.84459722,40.42645046
0373S00212000000,-79.83540879,40.41468063
0455N00200000001,-79.83037939,40.40532009
0544J00100000000,-79.81536094,40.40755943
0223G00062000000,-79.922927670000007,40.50786198
0223G00038000000,-79.92274895,40.50653115
0357D00024000000,-79.91789599,40.52875541
0620K00141000000,-79.89313167,40.55275339
0435H00186000000,-79.93393316,40.53699405
0826D00207000000,-80.01881498,40.57731648
0828J00103000000,-79.99875982,40.57196482
0826K00058000000,-80.02818037,40.57233276
0825F00352000000,-80.04512265,40.57515737
0825N00284000000,-80.04777737,40.57003671
0825L00184000000,-80.03756276,40.57471231
0823H00095000000,-80.06664874,40.57655184
0712M00028000000,-80.06685401,40.56414562
0823N00068000000,-80.08150537,40.57167674
0010L00127000000,-79.97428909,40.44722546
0009H00172000000,-79.98385822,40.44805699
0009D00085000000,-79.98427023,40.45117903
0601H00006000000,-80.20006227,40.5554594
0216D00169000000,-80.0339486,40.5094703
0162B00123000000,-80.02638576,40.50076397
0166D00046000000,-79.95331128,40.49980051
0166D00052000000,-79.95299173,40.49947608
0166P00034000000,-79.96033627,40.49393789
0166D00143000000,-79.95200216,40.50029689
0119J00250000000,-79.96247216,40.48518988
0221N00012000000,-79.96512841,40.50167139
0118M00188000000,-79.96706285,40.48560926
0522K00075000000,-79.94422321,40.54279765
0435E00097000000,-79.94760068,40.53702031
0435J00085000000,-79.94935579,40.53436197
0045S00054000000,-80.01829517,40.46365586
0115B00222000000,-80.02752325,40.49105428
0162R00323000000,-80.02067559,40.49240325
0116A00169000000,-80.01480308,40.49045132
1838N00298000000,-79.84617041,40.63919255
1667J00165000000,-79.91364921,40.63011481
2014E00146000000,-79.8302829,40.65373428
2014K00194000000,-79.82755503,40.64886277
1837K00399000000,-79.86471183,40.64167521
2195N00100000000,-79.86529726,40.65667664
0698P00074000000,-80.2261678,40.51185284
0697A00022000000,-80.23308124,40.51014461
0586G00004000000,-80.20741612,40.40694569
0793S00010000000,-80.2335203,40.37574654
1041S00026000000,-80.2692705,40.43473296
0683A00201000000,-80.23165443,40.37320521
0176N00022000000,-79.89565795,40.43452545
0104G00043000000,-80.08725461,40.41936154
0106R00234000000,-80.08900489,40.43468294
1343F00218000000,-80.14347177,40.61445452
1067L00061000000,-80.10676042,40.59324384
1067G00046000000,-80.10423522,40.59537881
1067R00212000000,-80.10589744,40.59099648
2002G00033000000,-80.0253806,40.65303769
2376G00004000000,-80.02101666,40.67319299
0009A00031000000,-79.99923201,40.45215696
0023F00276000000,-80.01096416,40.45804303
0023E00315000000,-80.01548557,40.45838823
0400K00015000000,-80.1616113,40.34026554
0419B00093000000,-80.17512633,40.51999526
0419C00095000000,-80.17426681,40.51941898
0309G00217000000,-79.88931373,40.35143943
0309K00350000000,-79.89280411,40.3483778
0999G00363000000,-79.83717673,40.28387093
0875H00297000000,-79.81964674,40.29292126
1127E00281000000,-79.7991058,40.27504996
0874N00094000000,-79.81316916,40.28951283
0653C00193000000,-79.82490867,40.31410823
0997B00181000000,-79.80894346,40.28701727
1130S00308000000,-79.83635567,40.26976332
1415N00271000000,-79.83038459,40.25001105
0087S00122000000,-79.91655263,40.4256748
0049S00100000000,-79.95136669,40.46422938
0049M00198000000,-79.95285825,40.46542097
0049M00265000000,-79.9504994,40.46520042
0051C00089000000,-79.93982073,40.46229221
0051C00035000000,-79.94090382,40.46069421
0026D00045000100,-79.95282208,40.46126817
0051S00110000000,-79.9350171,40.45438535
0086C00196000000,-79.92167929,40.44191837
0126N00028000000,-79.91570367,40.44412086
0083M00051000000,-79.91954513,40.46621966
0083B00029000000,-79.92806749,40.47188443
0637L00279000000,-79.7884449,40.44753
0637H00062000000,-79.78296126,40.44977342
0637S00087000000,-79.78476278,40.44538032
0637K00127000000,-79.79203822,40.44806423
0371R00106000000,-79.83922125,40.43558757
0371F00073000000,-79.84485765,40.43867724
0370K00066000000,-79.84450451,40.44776831
0546F00030000000,-79.81209462,40.3899092
0546C00141000000,-79.80552091,40.39230426
0545J00018000000,-79.81390672,40.39939612
0437D00036000000,-79.90214155,40.53964307
0226L00055000000,-79.87301997,40.50438656
0526P00130000000,-79.87723672,40.541614
0225D00090000000,-79.88464076,40.50869496
0600R00398064900,-80.20607686,40.5425289
0700R00025000000,-80.22460654,40.53250586
0811N00390000000,-80.24429705,40.5532461
0599L00360000000,-80.20833101,40.5352888
0700F00004000000,-80.22902118,40.5380749
0598A00351000000,-80.21264778,40.5301597
0572C00018000000,-80.12226216,40.32510339
0481R00024000000,-80.12274501,40.32677617
0572S00010000000,-80.12108646,40.31812367
0392H00064000000,-80.01778477,40.34167945
0391L00122000000,-80.00390448,40.34013437
0058N00035000000,-79.96579332,40.39657662
0094C00086000000,-79.97168655,40.39296308
0059G00025000000,-79.97388331,40.40010008
0094R00110000000,-79.97154496,40.38585442
0094D00010000000,-79.97002059,40.39352243
0772F00106000000,-80.02571313,40.30374374
0665J00162000000,-80.0297486,40.3093162
0773R00224000000,-80.03741009,40.29764321
0888D00030000000,-80.03625692,40.29615881
0773H00032000000,-80.03686852,40.30276292
0888M00148000000,-80.03682269,40.29220137
0773N00025000000,-80.04913955,40.29924212
0137E00212000000,-79.97964652,40.38119162
0137N00122000000,-79.97945632,40.3772868
0137P00227000000,-79.9774225,40.37731389
0188N00086000000,-79.97975761,40.36740875
0188A00010000000,-79.97909488,40.37460852
0138M00192000000,-79.98312674,40.37804098
0188K00141000000,-79.97850403,40.36840542
0248C00043000000,-79.98741478,40.36422043
0190P001530A2400,-80.01059714,40.36507199
0249E00122000000,-80.01336641,40.36213869
0879M00187000000,-79.88472605,40.2913109
0879G00190000000,-79.89116463,40.29430453
0878A00182000000,-79.88100677,40.2958871
0878E00110000000,-79.88007178,40.29380535
0657E00080000000,-79.895797,40.31329718
0878C00019000000,-79.874251,40.29519231
0764H00025000000,-79.88575608,40.30248994
0458P00027000000,-79.82792672,40.37658722
0458M00377000000,-79.81730101,40.37812957
0458F00266000000,-79.82678194,40.37976008
0376M00164000000,-79.83370708,40.38809215
0459F00189000000,-79.82796825,40.37058094
0456P00259000000,-79.82854375,40.39711306
0558G00163000000,-79.89107665,40.3218617
0558B00117000000,-79.89275512,40.32512557
0558G00376000000,-79.88759364,40.32331769
0379E00170000000,-79.84766278,40.36054624
0378P00260000000,-79.84279781,40.36734877
0270P00001B01200,-80.14177352,40.4822489
0269M00320000000,-80.13309052,40.47599777
0207C00043000000,-80.1218822,40.4720466
0208E00068000000,-80.12977549,40.47818227
0208G00067000000,-80.12390371,40.47838947
0207A00042000000,-80.13190956,40.47026926
0208F00263000000,-80.12684915,40.47916013
0208F00239000000,-80.12620215,40.47820365
0189R00210000000,-79.99068269,40.36531703
0189B00102000000,-79.99324268,40.3745334
0138P00194000000,-79.99123301,40.37492206
0017N00142000000,-80.0468229,40.41426069
0038M00076000000,-80.0527805,40.4165214
0560R00125000000,-79.92333265,40.3169851
0195S00010000000,-80.08667321,40.36658264
0194J00184000000,-80.0806673,40.36841038
0144B00020000000,-80.09245275,40.3823956
0254C00090000000,-80.09044144,40.36402328
0195R00102000000,-80.09066994,40.36582679
0195S00272000000,-80.08653879,40.3669504
0321N00082000000,-80.09831064,40.34621103
0321N00046000000,-80.0977969,40.3478032
0396E00082000000,-80.09684859,40.34202485
0396J00118000000,-80.09805323,40.33955651
0072C00014000000,-80.0744776,40.47187418
0073S00268000000,-80.06825513,40.47312821
0072D00247000000,-80.06805081,40.47096529
0072C00342000000,-80.07185002,40.47204563
0072G00342000000,-80.07268036,40.46939436
0131A00067000000,-79.91275258,40.40409137
0091B00078000000,-79.92499917,40.39365472
0132A00160000000,-79.91433012,40.39223136
0091M00024000000,-79.91722103,40.38900746
0182D00225000000,-79.88437583,40.38466523
0182L00201000000,-79.89070303,40.37878624
0181S00299000000,-79.88542122,40.38563322
0305N00128000000,-79.86356485,40.36613503
0241M00125000000,-79.87003113,40.35903594
0240M00154000000,-79.86774553,40.36781837
0306G00261000000,-79.85492759,40.3619847
0385B00136000000,-79.90919004,40.34506429
0386L00116000000,-79.92137694,40.34038568
0386E00014000000,-79.92970232,40.34260451
0387S00136000000,-79.93320913,40.33738491
0310E00121000000,-79.91492872,40.35213006
0386R00054000000,-79.92185452,40.33653617
0233C00130000000,-79.87402012,40.44270773
0233F00002000000,-79.87468957,40.440520480000004
0233H00138000000,-79.86861436,40.43963365
0365E00044000000,-79.84613661,40.49884778
0633R00318000000,-79.79006643,40.48269298
0632N00371000000,-79.79945999,40.49240871
0632E00238000000,-79.79891753,40.49802486
0739A00313000000,-79.78201153,40.48121274
0632B00180000000,-79.79351304,40.49931523
0635L00301000000,-79.78834219,40.46682636
0634R00073000000,-79.78787967,40.47364814
0229R00129000000,-79.87110373,40.47435047
0295E00391000000,-79.86336745,40.46994157
0173D00367000000,-79.88547323,40.47203291
0230M00358000000,-79.86811169,40.46646448
0173M00389000000,-79.88680569,40.46717412
0172S00052000000,-79.88539547,40.4730048
1105K00283000000,-79.72738672,40.44679781
1106K00335000000,-79.72716297,40.43839534
0977E00381000000,-79.74719205,40.44065055
1106L00147000000,-79.72420686,40.43775673
0980A00096000000,-79.74769902,40.41197648
0980L00157000000,-79.73991598,40.40776559
